Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,SMm1,SMm2,SMm3,SMm4,Desc
200,Tb11.v5.0581,43425.0,52213.0,54197.0,44141.0,46651.0,45269.0,64613.0,50998.0,"Sec8 exocyst complex component specific domain/Invariant surface glycoprotein, putative"
201,Tb927.11.4610,6342400.0,7234400.0,6143500.0,6200200.0,6685400.0,7103600.0,6956200.0,6880100.0,protein kinase A regulatory subunit
202,Tb11.v5.0594,322950.0,336580.0,284890.0,286740.0,354120.0,321610.0,348410.0,311160.0,"retrotransposon hot spot (RHS) protein, putative"
203,Tb927.10.4940,1398900.0,1683800.0,1355100.0,1515500.0,1447700.0,1646500.0,1581400.0,1502700.0,Nuclear Dbf2-related kinase
204,Tb927.10.4800,10183.0,13447.0,12075.0,11185.0,10866.0,12710.0,10283.0,8508.3,"J binding protein 3, putative"
205,Tb11.v5.0600,16160.0,18492.0,16748.0,18607.0,11888.0,13544.0,18159.0,14559.0,"HIT zinc finger, putative"
206,Tb927.7.2570,1418300.0,1593700.0,1406900.0,1528800.0,1560200.0,1435800.0,1661500.0,1536300.0,"guide RNA associated protein, GAP2"
207,Tb927.7.7070,1464400.0,1747500.0,1383500.0,1495700.0,1491900.0,1621600.0,1653500.0,1497300.0,"MYND finger, putative"
208,Tb11.v5.0616,1342600.0,1457400.0,1278700.0,1326100.0,1378000.0,1454500.0,1521400.0,1418500.0,"paraflagellar rod protein, putative"
209,Tb11.v5.0620,7607.6,6507.3,4447.5,8177.6,7564.9,5815.6,4545.7,8368.8,"COG4 transport protein, putative"
210,Tb11.v5.0623,59555.0,66361.0,53736.0,56853.0,62619.0,58209.0,70344.0,67768.0,"hypothetical protein, conserved"
211,Tb11.v5.0624,1219100.0,1308100.0,1168600.0,1192200.0,1385700.0,1303900.0,1434400.0,1376400.0,"retrotransposon hot spot protein (PHS), putative"
212,Tb927.10.14800,641340.0,687670.0,557580.0,647570.0,724520.0,766810.0,821710.0,736660.0,"mitogen-activated protein kinase 9, putative"
213,Tb927.10.960,155410.0,154710.0,158100.0,161930.0,149040.0,159970.0,165500.0,152560.0,U4/U6-specific protein PRP4
214,Tb11.v5.0633,1901.4,1597.2,3802.9,3792.8,0.0,0.0,1498.8,0.0,"protein kinase, putative"
215,Tb11.v5.0636,18946000.0,19925000.0,17506000.0,18702000.0,19608000.0,19839000.0,20328000.0,19659000.0,"C-terminal motor kinesin, putative"
216,Tb927.5.1230,471610.0,478510.0,416630.0,443320.0,474710.0,489190.0,537800.0,471260.0,"hypothetical protein, conserved"
217,Tb927.11.6580,128080.0,152990.0,135720.0,137720.0,133930.0,127910.0,138060.0,144870.0,"hypothetical protein, conserved"
218,Tb927.10.2890,9520400.0,10907000.0,9106900.0,10773000.0,10188000.0,10845000.0,10949000.0,10410000.0,enolase
219,Tb927.7.3210,29277.0,26651.0,27537.0,25548.0,33347.0,31583.0,31307.0,31884.0,"Pseudokinase, putative"
220,Tb927.2.830,221900.0,281150.0,243660.0,262440.0,304790.0,319640.0,325740.0,337170.0,"retrotransposon hot spot protein 1 (RHS1), interrupted"
221,Tb927.11.15650,113790.0,115360.0,114240.0,111760.0,130000.0,116260.0,134660.0,138220.0,terminal uridylyltransferase 4
222,Tb927.10.8230,6957100.0,7942000.0,6977900.0,6907700.0,7503500.0,8161300.0,8225700.0,7518100.0,protein disulfide isomerase 2
223,Tb927.10.13010,469310.0,469450.0,432000.0,453730.0,478470.0,517760.0,526110.0,460420.0,cAMP-dependent protein kinase catalytic subunit 3
224,Tb927.4.2560,89695.0,105770.0,86523.0,84196.0,96666.0,125430.0,98361.0,88982.0,cardiolipin synthetase
226,Tb927.10.9100,78729.0,90164.0,67903.0,89831.0,70844.0,96223.0,86565.0,95333.0,"hypothetical protein, conserved"
227,Tb927.10.2770,1714200.0,1967700.0,1696700.0,1773100.0,1698500.0,1784300.0,1859200.0,1701900.0,"eukaryotic translation initiation factor 5, putative"
228,Tb11.v5.0688,516040.0,556120.0,365420.0,489500.0,525110.0,513390.0,448870.0,489170.0,"tRNA pseudouridine synthase D (TruD), putative"
229,Tb927.10.13210,114160.0,117570.0,104720.0,114080.0,108080.0,122840.0,124950.0,115070.0,"dolichyl-P-Man:GDP-ManGlcNAc2-PP-dolichyl beta-1,4-mannosyltransferase, putative"
230,Tb927.10.8650,220090.0,240680.0,212210.0,245300.0,203200.0,238750.0,214300.0,214690.0,"ran binding protein, putative"
231,Tb11.v5.0713,9640400.0,9937300.0,9096200.0,9176800.0,10088000.0,10696000.0,11020000.0,10196000.0,"Retrotransposon hot spot protein 6 (RHS6), putative"
232,Tb927.10.13780,4501200.0,5024500.0,4653700.0,4808400.0,5046600.0,5371100.0,5641100.0,5132700.0,Glycogen synthase kinase 3 short
233,Tb11.v5.0720,141690.0,154750.0,143020.0,149550.0,145770.0,138200.0,162120.0,143340.0,"hypothetical protein, conserved"
234,Tb11.v5.0721,2985.0,8325.0,5914.9,7161.9,7059.6,6182.6,7228.6,6661.2,"hypothetical protein, conserved"
235,Tb11.v5.0727,73404.0,80923.0,72009.0,83904.0,75525.0,89517.0,90072.0,83356.0,"flagellum transition zone component, putative"
236,Tb11.v5.0731,4505600.0,5504600.0,4304900.0,4649700.0,4597800.0,4800400.0,5090200.0,4730200.0,"65 kDa invariant surface glycoprotein, putative"
237,Tb11.v5.0735,174530.0,221700.0,215730.0,219090.0,219290.0,225580.0,212930.0,223590.0,"hypothetical protein, conserved"
238,Tb11.v5.0738,416300.0,465820.0,456170.0,429140.0,415160.0,445930.0,453440.0,420400.0,"thymidylate kinase, putative"
239,Tb927.3.3790,1328400.0,1527500.0,1230500.0,1466200.0,1389400.0,1505800.0,1457500.0,1443100.0,"hypothetical protein, conserved"
240,Tb927.6.1260,218960.0,249530.0,215450.0,210440.0,189690.0,258770.0,249540.0,210640.0,"proteasome beta-1 subunit, putative"
241,Tb927.11.6090,333340.0,372080.0,339730.0,366480.0,332630.0,315100.0,386800.0,340370.0,"tatD related deoxyribonuclease, putative"
242,Tb11.v5.0751,7295.7,6017.2,5594.4,7503.3,6681.4,7742.7,7910.1,8444.1,"dual specificity protein phosphatase, putative"
243,Tb927.10.3710,1447700.0,1620700.0,1530300.0,1532900.0,1563100.0,1558700.0,1601100.0,1645000.0,proteasome activator protein PA26
244,Tb11.v5.0775,59905.0,75849.0,63640.0,56544.0,65485.0,84042.0,72199.0,63839.0,"methyltransferase domain containing protein, putative"
246,Tb11.v5.0807,873830.0,895510.0,918970.0,1002800.0,998730.0,1059500.0,1046400.0,879630.0,"ribonuclease, putative"
247,Tb927.10.6570,27960.0,31084.0,26443.0,27303.0,27368.0,27135.0,29858.0,27768.0,"TPR repeat, putative"
248,Tb11.v5.0813,32268.0,40591.0,21174.0,29772.0,30289.0,30283.0,30011.0,27279.0,expression site-associated gene 3 (ESAG3)-like protein
249,Tb927.3.2340,101690.0,114180.0,107380.0,111020.0,121540.0,125940.0,129610.0,121560.0,Peroxisome biogenesis protein 2
250,Tb927.9.6320,289990.0,345600.0,295480.0,315850.0,336360.0,354060.0,321090.0,321270.0,"hypothetical protein, conserved"
251,Tb11.v5.0831,471620.0,533260.0,464770.0,484260.0,497440.0,512230.0,545280.0,500120.0,"kinesin motor domain containing protein, putative"
252,Tb927.10.15400,64545.0,66466.0,63952.0,68943.0,69123.0,74221.0,70256.0,64910.0,"kinesin, putative"
253,Tb11.v5.0853,60082.0,52753.0,59926.0,51654.0,64148.0,55912.0,59219.0,56146.0,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
254,Tb11.v5.0885,50084.0,63004.0,50284.0,54042.0,53712.0,58751.0,55576.0,47196.0,"amino acid transporter, putative"
255,Tb11.v5.0903,381560.0,397890.0,401140.0,420860.0,457730.0,417790.0,454680.0,432210.0,"S-adenosylmethionine decarboxylase proenzyme, putative"
256,Tb11.v5.0934,612.19,0.0,752.28,0.0,0.0,0.0,1638.6,0.0,"variant surface glycoprotein (VSG), putative"
257,Tb927.4.3020,378430.0,434720.0,370350.0,391270.0,410740.0,343860.0,359220.0,358970.0,"ATP-dependent DEAH-box RNA helicase, putative"
258,Tb927.4.3000,33875.0,43395.0,46055.0,36233.0,44322.0,40339.0,36595.0,35123.0,"hypothetical protein, conserved"
259,Tb927.4.2990,529440.0,613490.0,525450.0,568310.0,583220.0,613760.0,618700.0,580210.0,"hypothetical protein, conserved"
260,Tb927.10.11640,62433.0,64533.0,66006.0,68513.0,63124.0,63785.0,70656.0,73193.0,"Protein prenyltransferase alpha subunit repeat, putative"
261,Tb927.10.3340,43290.0,54444.0,54712.0,60523.0,57248.0,48059.0,48214.0,50440.0,"CMGC/MAPK protein kinase, putative"
262,Tb11.v5.1026,577780.0,638470.0,528250.0,602800.0,610960.0,559330.0,618850.0,560960.0,"procyclin-associated gene 2-like protein, putative"
263,Tb927.10.2110,25969000.0,27700000.0,25453000.0,26962000.0,28142000.0,28497000.0,29508000.0,27932000.0,elongation factor 1-alpha
264,Tb927.3.4330,22170000.0,25822000.0,20209000.0,23065000.0,26327000.0,27729000.0,27593000.0,26792000.0,Paraflagellar rod protein 1-5
265,Tb927.10.12040,3325000.0,3474000.0,3187900.0,3383400.0,3627700.0,3525200.0,3620100.0,3619700.0,"mitogen-activated protein kinase 11, putative"
266,Tb927.11.3600,21554000.0,25046000.0,21072000.0,20890000.0,21021000.0,23755000.0,23701000.0,22570000.0,"40S ribosomal protein S4, putative"
267,Tb427.BES10.2,1228900.0,1301900.0,1090700.0,1258800.0,3078200.0,2890500.0,2917600.0,2848800.0,none
268,Tb427.BES40.15,3150400.0,3465500.0,2981800.0,3260800.0,3153700.0,3271300.0,3384100.0,3228900.0,none
269,Tb427.BES126.9,5697.7,8452.6,5944.7,4830.9,4285.7,4116.8,3839.3,8570.3,none
270,Tb427.BES129.1,417850.0,383760.0,407600.0,409100.0,313990.0,327530.0,348210.0,319770.0,none
271,Tb427.BES129.10,44108.0,46332.0,35643.0,41810.0,42746.0,45438.0,40487.0,44661.0,none
272,Tb427.BES28.3,1570600.0,1805200.0,1623100.0,1496300.0,3417500.0,3388900.0,3704500.0,3383100.0,none
273,Tb427.BES40.3,374190.0,418490.0,318010.0,371010.0,907620.0,909800.0,958270.0,813890.0,none
274,Tb427.BES134.1,10108.0,13127.0,15722.0,11914.0,18049.0,18821.0,19309.0,18070.0,none
275,Tb427.BES98.9,347650.0,380270.0,349500.0,357080.0,428930.0,405020.0,416910.0,370470.0,none
276,Tb927.7.7510,1081700.0,946320.0,814620.0,978080.0,1024900.0,1011300.0,904200.0,875530.0,hypothetical protein
277,Tb427.BES40.10,5341100.0,5629100.0,5050100.0,5162800.0,6091300.0,6079800.0,6280400.0,5467800.0,none
278,Tb427.BES56.6,4588.0,6778.8,5728.6,6027.0,4036.5,6950.1,5635.3,4743.6,none
279,Tb427.BES40.16,1411700.0,1896200.0,1401600.0,1484400.0,1645800.0,1594900.0,1693900.0,1659400.0,none
280,Tb427.BES40.20,1188300.0,1177500.0,1070400.0,1206000.0,1113400.0,1158500.0,1278600.0,1108700.0,none
281,Tb427.BES40.22,125950000.0,147140000.0,128520000.0,133270000.0,140550000.0,152770000.0,144130000.0,143510000.0,none
282,Tb427.BES40.7,837680.0,951630.0,796180.0,856380.0,764550.0,764740.0,818690.0,797290.0,none
283,Tb427.BES51.4,469680.0,507120.0,496450.0,475720.0,580850.0,598780.0,575040.0,593430.0,none
284,Tb427.BES64.2,1193.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none
285,Tb427.BES98.3,3714900.0,3907200.0,3567500.0,3497900.0,3880700.0,4187900.0,3963900.0,3993900.0,none
286,Tb927.1.1060,145490.0,147790.0,129550.0,146120.0,144110.0,136110.0,147840.0,128980.0,"Cell cycle checkpoint protein RAD1-like, putative"
287,Tb927.1.1100,3023.3,4279.9,3349.6,3112.6,3628.1,3710.4,2639.1,3479.0,Basal body protein
288,Tb927.1.120,8910100.0,9132700.0,8698200.0,9363900.0,9360100.0,9851900.0,10497000.0,9917300.0,"retrotransposon hot spot protein 4 (RHS4), putative"
289,Tb927.1.1200,38682.0,33804.0,28768.0,34532.0,26992.0,39968.0,33367.0,38992.0,Mitochondrial ribosomal protein S15
290,Tb927.1.1220,129810.0,145970.0,126590.0,137080.0,142990.0,153050.0,148130.0,142410.0,RWD domain-containing protein
291,Tb927.1.1380,2285100.0,2338900.0,2209500.0,2277300.0,2276600.0,2247600.0,2592200.0,2243100.0,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
292,Tb927.1.1390,99320.0,98292.0,102870.0,105050.0,90487.0,98349.0,109740.0,88597.0,"hypothetical protein, conserved"
293,Tb927.1.1400,274990.0,291850.0,265830.0,268370.0,264120.0,277960.0,265490.0,267560.0,"Overproducer of inositol protein 10 homolog, putative"
294,Tb927.1.1420,356790.0,394150.0,322550.0,344820.0,380800.0,362490.0,359600.0,340590.0,"conserved protein, unknown function"
295,Tb927.1.1500,276660.0,341270.0,302820.0,288450.0,275790.0,307180.0,331850.0,302140.0,"conserved protein, unknown function"
296,Tb927.1.1530,295570.0,336190.0,280440.0,322740.0,322620.0,294080.0,332880.0,297010.0,"STE group serine/threonine-protein kinase, putative"
297,Tb927.1.1540,39825.0,48394.0,40714.0,50587.0,55056.0,45813.0,53977.0,50015.0,"Tubulin/FtsZ family, putative"
298,Tb927.1.1550,5513.9,3532.8,5125.9,4385.9,2859.5,4399.8,5652.4,3451.9,"tubulin-tyrosine ligase, putative"
299,Tb927.1.1580,105830.0,116650.0,98442.0,113500.0,129150.0,129640.0,126910.0,119910.0,"electron transport protein SCO1/2, putative"
300,Tb927.1.1620,2518.3,3442.2,3385.2,5573.4,3251.2,2976.2,3346.9,6345.6,"ATP-dependent DEAD/H RNA helicase, putative"
301,Tb927.1.1630,292030.0,342880.0,253960.0,334300.0,288640.0,294230.0,292870.0,267070.0,transcription elongation factor 1 homolog
302,Tb927.1.1670,1716300.0,1869600.0,1626400.0,1644900.0,1760500.0,1782000.0,1965800.0,1827700.0,ARM-like helical domain-containing protein
303,Tb927.1.1700,162350.0,180150.0,157260.0,182440.0,170610.0,187030.0,177900.0,170920.0,"AATF protein, putative"
304,Tb927.1.1710,1081400.0,1208800.0,1112900.0,1190100.0,1153300.0,1240100.0,1336600.0,1231300.0,"transmembrane protein, conserved"
305,Tb927.1.1720,103430.0,120930.0,93779.0,106080.0,104320.0,108050.0,127670.0,123390.0,"cyclophilin 15, putative"
306,Tb927.1.1730,130930.0,160660.0,133100.0,123660.0,146870.0,141750.0,124590.0,132080.0,"Polyadenylation mediator complex protein PAMC1, putative"
307,Tb927.1.1770,47797.0,54578.0,51436.0,57400.0,57197.0,56672.0,61577.0,55942.0,Dithiol glutaredoxin 2
308,Tb927.1.1790,167610.0,163860.0,164730.0,183620.0,189100.0,181130.0,193470.0,199990.0,"hypothetical PIN domain-containing protein, conserved"
309,Tb927.1.1880,3783.2,5381.9,4818.1,5369.0,4803.8,3712.5,6210.1,3924.1,WD40 repeat-containing protein
310,Tb927.1.1890,11464.0,11722.0,12004.0,10072.0,13054.0,15599.0,15013.0,15221.0,Replication Factor C Subunit 1-related protein
311,Tb927.1.190,724050.0,800640.0,665450.0,729990.0,804990.0,759680.0,817600.0,799290.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
312,Tb927.1.1910,141760.0,164690.0,134140.0,151780.0,138580.0,152800.0,157900.0,140350.0,MORN repeat-containing protein
313,Tb927.1.1920,21351.0,18774.0,20286.0,25725.0,19436.0,22546.0,20882.0,22035.0,"conserved protein, unknown function"
314,Tb927.1.1930,233650.0,250420.0,207610.0,257040.0,229370.0,257240.0,261560.0,232830.0,"phosphatidylinositol 3-kinase, putative"
315,Tb927.1.1960,245390.0,271410.0,227050.0,259140.0,248660.0,254120.0,258510.0,240470.0,"chaperone protein DnaJ, putative"
316,Tb927.1.1980,73131.0,84387.0,75217.0,77990.0,78465.0,94204.0,110160.0,90692.0,"protein transport protein YIF1, putative"
317,Tb927.1.2100,2239000.0,2524600.0,2247400.0,2334700.0,2979100.0,2958800.0,3049800.0,3000900.0,Calpain-like protein 1.1
318,Tb927.1.2120,835460.0,943470.0,857450.0,872090.0,918760.0,932690.0,1003200.0,874950.0,Calpain-like protein CALP1.3
319,Tb927.1.2190,89144.0,85826.0,95103.0,93960.0,107100.0,109950.0,112140.0,106210.0,"Raptor N-terminal CASPase like domain containing protein, putative"
320,Tb927.1.220,6518600.0,7350600.0,6606700.0,7148500.0,7538300.0,7885400.0,7901000.0,7478900.0,"retrotransposon hot spot protein 1 (RHS1), putative"
321,Tb927.1.2210,132820.0,135770.0,132980.0,139820.0,141280.0,146880.0,140440.0,157200.0,"nucleosome assembly protein (NAP), putative"
322,Tb927.1.2230,259540.0,288160.0,228800.0,275460.0,268580.0,278330.0,288290.0,275170.0,small myristoylated protein 1-1
323,Tb927.1.2260,153900.0,164520.0,134820.0,170240.0,160780.0,184230.0,179190.0,166070.0,small myristoylated protein 1-2
324,Tb927.1.2400,35090000.0,42875000.0,35148000.0,37087000.0,38652000.0,37274000.0,41041000.0,38275000.0,alpha tubulin
325,Tb927.1.240,2630200.0,2908800.0,2533600.0,2880900.0,2743600.0,3121300.0,2971400.0,3021300.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
326,Tb927.1.2550,2753100.0,3206300.0,2695900.0,2897600.0,2572900.0,2687500.0,2791000.0,2494600.0,"histone H3, putative"
327,Tb927.1.2570,3242600.0,3517600.0,3263400.0,3435600.0,3423900.0,3536000.0,3798600.0,3576900.0,coatomer beta subunit
328,Tb927.1.2580,140670.0,149530.0,138820.0,169790.0,149860.0,142800.0,157640.0,135210.0,exosome-associated protein 1
329,Tb927.1.2600,223740.0,282290.0,227200.0,213650.0,211220.0,224800.0,224050.0,207630.0,pumilio/PUF RNA binding protein 9
330,Tb927.1.2670,5419100.0,6146700.0,5468600.0,5538800.0,6026700.0,6134900.0,6131400.0,5798400.0,paralyzed flagella 16
331,Tb927.1.2730,91830.0,111020.0,94734.0,88542.0,81694.0,92249.0,98379.0,101860.0,"conserved protein, unknown function"
332,Tb927.1.2750,652820.0,719970.0,635930.0,618430.0,689990.0,729370.0,714570.0,663530.0,"hypothetical protein, conserved"
333,Tb927.1.2770,166650.0,184500.0,155830.0,152870.0,143620.0,153930.0,166960.0,138530.0,"hypothetical protein, conserved"
334,Tb927.1.2970,130710.0,145310.0,132850.0,126120.0,138850.0,152670.0,154510.0,142230.0,"hypothetical protein, conserved"
335,Tb927.1.3000,441340.0,541510.0,436310.0,449330.0,535720.0,545170.0,597520.0,562950.0,"amidohydrolase, putative"
336,Tb927.1.3010,48295.0,51773.0,43898.0,47560.0,48052.0,46749.0,50205.0,43233.0,"mRNA processing protein, putative"
337,Tb927.1.3030,206770.0,237680.0,197270.0,198860.0,187960.0,215930.0,217380.0,212970.0,KREL2
338,Tb927.1.3050,397000.0,468240.0,394880.0,421100.0,410640.0,418180.0,422500.0,368970.0,"tRNA (Uracil-5-)-methyltransferase, putative"
339,Tb927.1.3070,86206.0,97945.0,78616.0,76197.0,80975.0,93940.0,78742.0,81042.0,"hypothetical protein, conserved"
340,Tb927.1.3110,1465400.0,1537100.0,1429200.0,1542200.0,1495800.0,1514300.0,1566900.0,1478400.0,"soluble N-ethylmaleimide sensitive factor (NSF) attachment protein, putative"
341,Tb927.1.3150,12843.0,13423.0,12979.0,17154.0,16740.0,16989.0,12877.0,13784.0,"hypothetical protein, conserved"
342,Tb927.1.3170,884870.0,966560.0,831410.0,909320.0,830700.0,896010.0,885720.0,921100.0,"CHORD, putative"
343,Tb927.1.3200,300270.0,346620.0,301360.0,298550.0,338080.0,298950.0,322040.0,278960.0,"Suppressor of G2 allele of SKP1, putative"
344,Tb927.1.3230,36787.0,39477.0,38844.0,42446.0,47386.0,48949.0,37040.0,39198.0,"cell division cycle protein, putative"
345,Tb927.1.3250,192680.0,232680.0,214310.0,223830.0,224520.0,226290.0,228680.0,218440.0,"Domain of unknown function (DUF4456), putative"
346,Tb927.1.3260,1842300.0,2078500.0,1895900.0,2032500.0,2024000.0,2181600.0,2232800.0,2159300.0,"hypothetical protein, conserved"
347,Tb927.1.3270,814920.0,914370.0,801460.0,838510.0,804910.0,841670.0,888860.0,870920.0,"hypothetical protein, conserved"
348,Tb927.1.3280,130680.0,121550.0,126140.0,137850.0,116270.0,112980.0,156620.0,133640.0,"septum formation protein MAF homologue, putative"
349,Tb927.1.3300,1197700.0,1383900.0,1165400.0,1326400.0,1284400.0,1378200.0,1376000.0,1361200.0,"Myotubularin-related protein, putative"
350,Tb927.1.3310,1220000.0,1323400.0,1258900.0,1343800.0,1374100.0,1292400.0,1403100.0,1220100.0,"hypothetical protein, conserved"
351,Tb927.1.3390,208770.0,203640.0,238280.0,225360.0,216520.0,181100.0,250740.0,179950.0,"Eukaryotic protein of unknown function (DUF866), putative"
352,Tb927.1.3400,8532.4,15203.0,10182.0,11608.0,11337.0,11011.0,12650.0,17880.0,"hypothetical protein, conserved"
353,Tb927.1.3450,62247.0,61099.0,59446.0,62629.0,50406.0,47114.0,54044.0,53093.0,"hypothetical protein, conserved"
354,Tb927.1.3830,11737000.0,13085000.0,11845000.0,12287000.0,14615000.0,15930000.0,15614000.0,14184000.0,"glucose-6-phosphate isomerase, glycosomal"
355,Tb927.1.3860,4972.4,4683.9,5164.8,4820.1,4348.8,5724.7,4591.6,3357.9,"hypothetical protein, conserved"
356,Tb927.1.3880,88662.0,99082.0,89102.0,110030.0,79790.0,100570.0,106170.0,105470.0,"Fusaric acid resistance protein-like, putative"
357,Tb927.1.3910,73104.0,70285.0,69397.0,79649.0,58915.0,77783.0,79128.0,61168.0,Anaphase-promoting complex subunit CDC23
358,Tb927.1.3950,4828700.0,6100700.0,4946800.0,5632100.0,6126600.0,6801300.0,6023700.0,6321400.0,alanine aminotransferase
359,Tb927.1.4040,21369.0,18912.0,12574.0,17394.0,15626.0,16464.0,21280.0,14064.0,"hypothetical protein, conserved"
360,Tb927.1.4050,932100.0,1049200.0,862360.0,956290.0,1002500.0,959470.0,1052300.0,956720.0,"ser/thr protein phosphatase, putative"
361,Tb927.1.4180,1245900.0,1424400.0,1171700.0,1290600.0,1334500.0,1347300.0,1481700.0,1361800.0,"leucine-rich repeat protein (LRRP), putative"
362,Tb927.1.420,210010.0,218140.0,211580.0,222760.0,219400.0,214130.0,215440.0,190260.0,"retrotransposon hot spot protein 5 (RHS5), putative"
363,Tb927.1.4280,584900.0,650590.0,579840.0,614180.0,564820.0,572340.0,595520.0,530070.0,"hypothetical protein, conserved"
364,Tb927.1.4310,6545800.0,7143000.0,6614000.0,6819200.0,7027300.0,7385400.0,7364300.0,7028800.0,Flagellum attachment zone protein 2
